Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
06:40:49   0.4   0.0   1.7  97.4   0.5    2  31537  50234    0    0    0 120.90    6.82  64.22   6.92  56.68  45.00  32.00  49.00  32.00  49.00  2.94 GHz  -N/A-
06:40:50   0.5   0.0   1.4  97.2   0.9    2  48946  46655    0    0    0 114.94    6.71  56.10   6.90  58.84  45.00  32.00  49.00  32.00  49.00  2.84 GHz  -N/A-
06:40:51   0.4   0.0   1.3  97.6   0.7    1  37739  38979    0    0    0 101.88    6.53  58.34   6.57  43.55  45.00  32.00  49.00  32.00  49.00  2.40 GHz  -N/A-
06:40:53   0.3   0.0   1.0  98.7   0.0    5  15187  20478    0    0    0 101.63    6.56  49.48   6.48  52.14  45.00  32.00  48.00  32.00  49.00  2.27 GHz  -N/A-
06:40:54   0.3   0.0   0.9  98.8   0.0    2  14172  20916    0    0    0 100.76    6.59  46.61   6.45  54.15  44.00  32.00  49.00  32.00  49.00  2.31 GHz  -N/A-
06:40:55   0.3   0.0   0.9  98.8   0.0    2  13941  20383    0    0    0 101.49    6.57  46.07   6.46  55.42  45.00  32.00  48.00  32.00  49.00  2.42 GHz  -N/A-
06:40:56   0.3   0.0   0.9  98.8   0.0    2  14412  19276    0    0    0  99.73    6.59  49.40   6.49  50.33  44.00  32.00  48.00  32.00  49.00  2.35 GHz  -N/A-
06:40:57   0.3   0.0   0.8  98.8   0.0    2  13967  19641    0    0    0 101.57    6.59  53.53   6.54  48.04  44.00  32.00  48.00  32.00  49.00  2.40 GHz  -N/A-
06:40:59   0.3   0.0   0.9  98.8   0.0    2  14161  20935    0    0    0 100.50    6.56  53.51   6.55  46.99  45.00  32.00  48.00  32.00  49.00  2.34 GHz  -N/A-
06:41:00   0.3   0.0   0.9  98.8   0.0    2  14144  19966    0    0    0 101.44    6.57  57.05   6.60  44.39  44.00  32.00  49.00  32.00  49.00  2.47 GHz  -N/A-
06:41:01   0.4   0.0   0.9  98.7   0.0    2  15136  21654    0    0    0 101.51    6.61  56.67   6.55  44.84  45.00  32.00  49.00  32.00  49.00  2.36 GHz  -N/A-
06:41:02   0.3   0.0   0.9  98.7   0.1    2  15151  21358    0    0    0 102.01    6.64  52.22   6.57  49.79  44.00  32.00  48.00  32.00  49.00  2.37 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Average   0.3   0.0   1.0  98.4   0.2  2.2 20707.8 26706.2  0.0  0.0  0.0 104.03    6.61  53.60   6.59  50.43  44.58  32.00  48.50  32.00  49.00  2.46 GHz  -N/A-
 GeoMean   0.3   0.0   1.0  98.4   0.1  2.0 18508.6 24956.5  0.0  0.0  0.0 103.85    6.61  53.37   6.59  50.20  44.58  32.00  48.50  32.00  49.00  2.45 GHz   0.00
  StdDev   0.1   0.0   0.3   0.6   0.3  0.9 11389.5 11001.6  0.0  0.0  0.0   6.36    0.08   5.04   0.15   4.87   0.49   0.00   0.50   0.00   0.00  0.20 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Minimum   0.3   0.0   0.8  97.2   0.0  1.0 13941.0 19276.0  0.0  0.0  0.0  99.73    6.53  46.07   6.45  43.55  44.00  32.00  48.00  32.00  49.00  2.27 GHz  -N/A-
 Maximum   0.5   0.0   1.7  98.8   0.9  5.0 48946.0 50234.0  0.0  0.0  0.0 120.90    6.82  64.22   6.92  58.84  45.00  32.00  49.00  32.00  49.00  2.94 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
Summary:
CPU: 104.03 Watts on average with standard deviation 6.36  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.

C-State    Resident      Count Latency 
C6          97.862%     292102      92
C1E          0.570%      51071      10
C1           0.057%       8393       2
POLL         0.001%        620       0
C0           1.511%

Histogram (of 12 power measurements)

  Range (Watts)   Count
 99.732 - 101.847     8 ########################################
101.848 - 103.964     2 ##########
103.965 - 106.080     0 
106.081 - 108.197     0 
108.198 - 110.313     0 
110.314 - 112.429     0 
112.430 - 114.546     0 
114.547 - 116.662     1 #####
116.663 - 118.779     0 
118.780 - 120.895     1 #####

Histogram (of 12 CPU utilization measurements)

Range (%CPU)  Count
1.173 - 1.337     8 ########################################
1.338 - 1.502     1 #####
1.503 - 1.667     0 
1.668 - 1.832     0 
1.833 - 1.997     0 
1.998 - 2.161     0 
2.162 - 2.326     0 
2.327 - 2.491     1 #####
2.492 - 2.656     1 #####
2.657 - 2.821     1 #####

