Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:47:43   0.3   0.0   0.8  98.9   0.0    3  12424  18568    0    0    0 103.58    6.56  50.87   6.59  52.71  45.00  32.00  48.00  32.00  49.00  2.66 GHz  -N/A-
03:47:44   0.3   0.0   1.5  98.2   0.0    3  10598  25366    0    0    0 110.73    6.54  51.97   6.70  58.76  45.00  32.00  48.00  32.00  49.00  2.72 GHz  -N/A-
03:47:45   0.3   0.0   1.9  97.9   0.0    3   8870  38791    0    0    0 117.11    6.58  53.72   6.69  63.38  45.00  32.00  48.00  32.00  49.00  3.02 GHz  -N/A-
03:47:46   0.2   0.0   1.9  97.9   0.0    3   8537  36826    0    0    0 114.76    6.54  59.55   6.71  55.21  45.00  32.00  48.00  32.00  49.00  2.72 GHz  -N/A-
03:47:47   0.2   0.0   1.9  97.9   0.0    3   8493  42358    0    0    0 127.34    6.93  62.26   7.39  65.09  45.00  32.00  48.00  32.00  49.00  3.08 GHz  -N/A-
03:47:49   0.3   0.0   2.5  97.1   0.0    5  15310  60497    0    0    0 102.26    6.61  55.83   6.71  46.43  45.00  32.00  48.00  32.00  49.00  2.42 GHz  -N/A-
03:47:50   0.3   0.0   1.0  98.7   0.0    2  14025  25661    0    0    0  98.73    6.56  52.04   6.56  46.69  45.00  32.00  48.00  32.00  49.00  2.30 GHz  -N/A-
03:47:51   0.3   0.0   0.8  98.9   0.0    2  12043  16623    0    0    0  98.39    6.56  50.82   6.56  47.57  45.00  32.00  48.00  32.00  49.00  2.36 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Average   0.3   0.0   1.5  98.2   0.0  3.0 11287.5 33086.2  0.0  0.0  0.0 109.11    6.61  54.63   6.74  54.48  45.00  32.00  48.00  32.00  49.00  2.66 GHz  -N/A-
 GeoMean   0.3   0.0   1.4  98.2   0.0  2.9 11029.3 30431.2  0.0  0.0  0.0 108.70    6.61  54.49   6.73  54.04  45.00  32.00  48.00  32.00  49.00  2.65 GHz   0.00
  StdDev   0.0   0.0   0.6   0.6   0.0  0.9 2429.8 13603.3  0.0  0.0  0.0   9.56    0.12   3.98   0.25   6.95   0.00   0.00   0.00   0.00   0.00  0.27 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Minimum   0.2   0.0   0.8  97.1   0.0  2.0 8493.0 16623.0  0.0  0.0  0.0  98.39    6.54  50.82   6.56  46.43  45.00  32.00  48.00  32.00  49.00  2.30 GHz  -N/A-
 Maximum   0.3   0.0   2.5  98.9   0.0  5.0 15310.0 60497.0  0.0  0.0  0.0 127.34    6.93  62.26   7.39  65.09  45.00  32.00  48.00  32.00  49.00  3.08 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
Summary:
CPU: 109.11 Watts on average with standard deviation 9.56  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.

C-State    Resident      Count Latency 
C6          97.448%     244332      92
C1E          0.452%      27253      10
C1           0.043%       6311       2
POLL         0.000%        125       0
C0           2.057%

Histogram (of 8 power measurements)

  Range (Watts)   Count
 98.387 - 101.282     2 ########################################
101.283 - 104.177     2 ########################################
104.178 - 107.073     0 
107.074 - 109.968     0 
109.969 - 112.864     1 ####################
112.865 - 115.760     1 ####################
115.761 - 118.655     1 ####################
118.656 - 121.551     0 
121.552 - 124.446     0 
124.447 - 127.342     1 ####################

Histogram (of 8 CPU utilization measurements)

Range (%CPU)  Count
1.072 - 1.252     2 ##########################
1.253 - 1.433     1 #############
1.434 - 1.614     0 
1.615 - 1.795     1 #############
1.796 - 1.976     0 
1.977 - 2.157     3 ########################################
2.158 - 2.338     0 
2.339 - 2.519     0 
2.520 - 2.700     0 
2.701 - 2.882     1 #############

Histogram (of 8 CPU average frequencies)

Range (GHz)   Count
2.297 - 2.374     2 ########################################
2.375 - 2.452     1 ####################
2.453 - 2.530     0 
2.531 - 2.608     0 
2.609 - 2.687     1 ####################
2.688 - 2.765     2 ########################################
2.766 - 2.843     0 
2.844 - 2.921     0 
2.922 - 2.999     0 
3.000 - 3.077     2 ########################################

Range is zero, cannot produce histogram of thermal zone x86_pkg_temp

Range is zero, cannot produce histogram of thermal zone mlx5_0000:19:00.1

Range is zero, cannot produce histogram of thermal zone x86_pkg_temp

Range is zero, cannot produce histogram of thermal zone mlx5_0000:19:00.0

Range is zero, cannot produce histogram of thermal zone mlx5_0000:3b:00.0
