Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:45:05   0.3   0.0   0.8  98.9   0.0    3  12741  17539    0    0    0  98.91    6.57  55.19   6.55  43.72  45.00  32.00  48.00  32.00  49.00  2.26 GHz  -N/A-
03:45:06   0.3   0.0   0.8  98.9   0.0    2  11894  16366    0    0    0 114.78    6.75  63.75   6.59  51.03  48.00  31.00  49.00  31.00  49.00  3.01 GHz  -N/A-
03:45:07   0.5   0.0   1.7  97.9   0.0    3  12324  50433    0    0    0 119.02    6.77  54.71   6.51  64.32  45.00  31.00  49.00  31.00  49.00  2.71 GHz  -N/A-
03:45:09   0.2   0.0   1.9  97.9   0.0    3   9554  48969    0    0    0 117.20    6.74  62.43   6.57  54.77  48.00  31.00  49.00  31.00  49.00  3.01 GHz  -N/A-
03:45:10   0.2   0.0   1.9  97.9   0.0    4   9864  46373    0    0    0 120.48    6.77  63.26   6.50  57.22  48.00  31.00  49.00  31.00  49.00  3.03 GHz  -N/A-
03:45:11   0.2   0.0   1.9  97.9   0.0    3   9540  45039    0    0    0 113.43    6.77  63.76   6.50  49.66  47.00  31.00  49.00  31.00  49.00  2.97 GHz  -N/A-
03:45:12   0.3   0.0   1.9  97.9   0.0    3   9451  41831    0    0    0 116.91    6.75  59.01   6.51  57.90  48.00  31.00  49.00  31.00  49.00  2.99 GHz  -N/A-
03:45:13   0.2   0.0   1.9  97.9   0.0    3   9551  47280    0    0    0 115.15    6.77  58.71   6.53  56.44  48.00  32.00  49.00  32.00  49.00  3.00 GHz  -N/A-
03:45:15   0.2   0.0   1.9  97.9   0.0    3   9380  43847    0    0    0 109.78    6.74  60.73   6.54  49.05  48.00  31.00  49.00  31.00  49.00  2.98 GHz  -N/A-
03:45:16   0.3   0.0   1.8  97.9   0.0    3   9248  38853    0    0    0 115.90    6.76  60.08   6.55  55.82  48.00  31.00  49.00  31.00  49.00  3.04 GHz  -N/A-
03:45:17   0.3   0.0   1.9  97.9   0.0    3   9516  46976    0    0    0 110.17    6.73  60.65   6.51  49.52  48.00  31.00  49.00  31.00  49.00  2.96 GHz  -N/A-
03:45:18   0.3   0.0   1.9  97.9   0.0    3   9320  42236    0    0    0 117.85    6.72  58.74   6.52  59.10  47.00  32.00  49.00  32.00  49.00  2.99 GHz  -N/A-
03:45:20   0.2   0.0   1.9  97.9   0.0    3   9325  50067    0    0    0 120.54    6.76  54.00   6.53  66.54  46.00  31.00  49.00  31.00  49.00  2.69 GHz  -N/A-
03:45:21   0.2   0.0   1.9  97.9   0.0    3   9177  53501    0    0    0 116.92    6.77  56.97   6.60  59.96  48.00  32.00  49.00  32.00  49.00  2.89 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:45:22   0.2   0.0   1.9  97.9   0.0    3   9028  47327    0    0    0 117.94    6.70  62.05   6.59  55.88  49.00  31.00  49.00  31.00  49.00  3.10 GHz  -N/A-
03:45:23   0.2   0.0   1.9  97.9   0.0    3   8925  41388    0    0    0 112.82    6.72  61.72   6.60  51.10  48.00  32.00  49.00  32.00  49.00  2.97 GHz  -N/A-
03:45:24   0.2   0.0   1.9  97.9   0.0    3   8988  39763    0    0    0 117.31    6.67  61.87   6.56  55.44  48.00  32.00  49.00  32.00  49.00  3.11 GHz  -N/A-
03:45:25   0.2   0.0   1.9  97.9   0.0    3   9175  44602    0    0    0 118.79    6.74  59.97   6.52  58.82  48.00  32.00  49.00  32.00  49.00  2.91 GHz  -N/A-
03:45:27   0.2   0.0   1.9  97.9   0.0    4   9057  41751    0    0    0 113.71    6.71  56.77   6.53  56.93  46.00  31.00  49.00  31.00  49.00  2.81 GHz  -N/A-
03:45:28   0.2   0.0   1.9  97.9   0.0    3   8887  42617    0    0    0 115.39    6.71  62.67   6.58  52.71  49.00  31.00  49.00  31.00  49.00  2.99 GHz  -N/A-
03:45:29   0.2   0.0   1.9  97.9   0.0    3   9051  43942    0    0    0 115.69    6.73  56.96   6.52  58.73  48.00  31.00  49.00  31.00  49.00  2.91 GHz  -N/A-
03:45:30   0.2   0.0   1.9  97.9   0.0    3   8972  47509    0    0    0 118.01    6.68  62.56   6.55  55.45  49.00  32.00  49.00  32.00  49.00  3.13 GHz  -N/A-
03:45:31   0.2   0.0   1.9  97.9   0.0    3   8812  48177    0    0    0 118.47    6.73  57.74   6.54  60.73  49.00  32.00  49.00  32.00  49.00  3.00 GHz  -N/A-
03:45:33   0.3   0.0   1.8  97.9   0.0    3   8952  50894    0    0    0 114.88    6.77  54.77   6.50  60.11  46.00  32.00  49.00  32.00  49.00  2.71 GHz  -N/A-
03:45:34   0.3   0.0   1.9  97.9   0.0    3   9360  52808    0    0    0 120.50    6.73  61.95   6.50  58.56  48.00  32.00  49.00  32.00  49.00  3.04 GHz  -N/A-
03:45:35   0.3   0.0   1.9  97.9   0.0    3   8761  50359    0    0    0 120.15    6.72  61.73   6.55  58.42  49.00  32.00  50.00  32.00  49.00  3.08 GHz  -N/A-
03:45:36   0.3   0.0   1.8  97.9   0.0    3   9030  45838    0    0    0 117.43    6.73  62.73   6.49  54.70  48.00  32.00  49.00  32.00  49.00  3.09 GHz  -N/A-
03:45:37   0.3   0.0   1.9  97.9   0.0    3   9188  42247    0    0    0 109.62    6.73  60.60   6.51  49.02  49.00  31.00  49.00  31.00  49.00  2.98 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:45:38   0.2   0.0   1.9  97.9   0.0    3   8819  38454    0    0    0 111.56    6.73  62.13   6.54  49.43  49.00  32.00  49.00  32.00  49.00  3.00 GHz  -N/A-
03:45:40   0.3   0.0   1.8  97.9   0.0    3   8848  40730    0    0    0 115.00    6.76  60.64   6.50  54.36  48.00  32.00  49.00  32.00  49.00  3.01 GHz  -N/A-
03:45:41   0.2   0.0   1.9  97.9   0.0    3   9183  45357    0    0    0 116.47    6.74  61.86   6.54  54.62  49.00  31.00  49.00  31.00  49.00  3.07 GHz  -N/A-
03:45:42   0.2   0.0   1.9  97.9   0.0    3   9006  46111    0    0    0 109.95    6.74  60.71   6.53  49.24  49.00  32.00  50.00  32.00  49.00  2.97 GHz  -N/A-
03:45:43   0.2   0.0   1.9  97.9   0.0    3   8919  39091    0    0    0 110.00    6.75  60.36   6.55  49.63  48.00  32.00  50.00  32.00  49.00  2.98 GHz  -N/A-
03:45:44   0.2   0.0   1.9  97.9   0.0    3   8787  39991    0    0    0 117.16    6.76  60.18   6.56  56.98  49.00  32.00  50.00  32.00  49.00  3.06 GHz  -N/A-
03:45:45   0.2   0.0   1.9  97.9   0.0    3   9149  44673    0    0    0 119.52    6.74  63.45   6.54  56.07  49.00  32.00  50.00  32.00  49.00  3.09 GHz  -N/A-
03:45:47   0.2   0.0   1.9  97.9   0.0    3   8914  43828    0    0    0 116.98    6.77  60.71   6.56  56.28  49.00  32.00  50.00  32.00  49.00  3.08 GHz  -N/A-
03:45:48   0.2   0.0   1.9  97.9   0.0    3   8905  47761    0    0    0 115.67    6.78  60.46   6.54  55.21  49.00  32.00  49.00  32.00  49.00  2.96 GHz  -N/A-
03:45:49   0.2   0.0   1.9  97.9   0.0    3   8878  46617    0    0    0 122.73    6.78  61.08   6.57  61.66  49.00  32.00  50.00  32.00  49.00  2.98 GHz  -N/A-
03:45:50   0.3   0.0   1.8  97.9   0.0    3   8809  48840    0    0    0 114.36    6.76  62.49   6.51  51.86  48.00  32.00  49.00  32.00  49.00  3.09 GHz  -N/A-
03:45:51   0.3   0.0   1.9  97.9   0.0    3   8872  43576    0    0    0 116.63    6.77  51.97   6.46  64.65  46.00  32.00  50.00  32.00  49.00  2.73 GHz  -N/A-
03:45:52   0.2   0.0   1.9  97.9   0.0    3   8938  59737    0    0    0 122.41    6.76  56.80   6.51  65.61  49.00  32.00  49.00  32.00  49.00  2.97 GHz  -N/A-
03:45:54   0.2   0.0   1.9  97.9   0.0    3   9150  62626    0    0    0 115.42    6.75  59.48   6.54  55.94  49.00  32.00  50.00  32.00  49.00  2.96 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:45:55   0.2   0.0   1.9  97.9   0.0    3   8886  48046    0    0    0 131.29    8.48  61.21   6.65  70.08  49.00  32.00  49.00  32.00  49.00  2.89 GHz  -N/A-
03:45:56   0.6   0.0   3.0  96.4   0.0    7  23782  82174    0    0    0 138.68    9.26  66.30   6.69  72.38  50.00  32.00  50.00  32.00  49.00  3.15 GHz  -N/A-
03:45:57   0.7   0.0   3.6  95.6   0.0    4  32660  98914    0    0    0 141.13    9.46  64.54   6.65  76.60  49.00  32.00  50.00  32.00  49.00  3.05 GHz  -N/A-
03:45:58   0.7   0.0   3.7  95.6   0.1    3  33449 105085    0    0    0 140.59    9.33  65.29   6.79  75.30  50.00  32.00  50.00  32.00  49.00  3.15 GHz  -N/A-
03:46:00   0.7   0.0   3.6  95.7   0.1    5  32850  96833    0    0    0 108.24    7.27  56.39   6.55  51.85  46.00  32.00  50.00  32.00  49.00  2.57 GHz  -N/A-
03:46:01   0.4   0.0   1.5  98.2   0.0    2  17635  35863    0    0    0 101.25    6.66  44.49   6.43  56.76  47.00  32.00  50.00  32.00  49.00  2.31 GHz  -N/A-
03:46:02   0.3   0.0   0.9  98.9   0.0    2  12668  17698    0    0    0  97.83    6.54  60.13   6.53  37.70  46.00  32.00  50.00  32.00  49.00  2.35 GHz  -N/A-
03:46:03   0.2   0.0   0.8  98.9   0.0    2  11834  15213    0    0    0  98.17    6.58  53.02   6.55  45.15  46.00  32.00  50.00  32.00  49.00  2.36 GHz  -N/A-
03:46:04   0.2   0.0   0.8  98.9   0.0    2  11870  16551    0    0    0  99.38    6.61  51.58   6.52  47.80  46.00  32.00  50.00  32.00  49.00  2.27 GHz  -N/A-
03:46:05   0.2   0.0   0.8  98.9   0.0    2  12240  16811    0    0    0 100.26    6.65  47.10   6.55  53.16  46.00  32.00  50.00  32.00  49.00  2.33 GHz  -N/A-
03:46:07   0.3   0.0   0.8  98.9   0.0    2  12054  17923    0    0    0  98.44    6.62  54.34   6.53  44.10  46.00  32.00  50.00  32.00  49.00  2.16 GHz  -N/A-
03:46:08   0.3   0.0   0.8  98.9   0.0    2  11967  16096    0    0    0  98.88    6.65  58.00   6.50  40.89  46.00  32.00  49.00  32.00  49.00  2.38 GHz  -N/A-
03:46:09   0.3   0.0   0.9  98.9   0.0    2  12116  16845    0    0    0  98.48    6.60  51.57   6.50  46.92  46.00  32.00  50.00  32.00  49.00  2.36 GHz  -N/A-
03:46:10   0.3   0.0   0.8  98.9   0.0    2  12281  16246    0    0    0  99.26    6.63  42.34   6.49  56.92  46.00  32.00  50.00  32.00  49.00  2.31 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:46:11   0.3   0.0   0.8  98.9   0.0    3  12247  16754    0    0    0  98.29    6.56  57.78   6.53  40.52  46.00  32.00  50.00  32.00  49.00  2.41 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Average   0.3   0.0   1.8  97.9   0.0  3.0 11417.3 43736.4  0.0  0.0  0.0 114.24    6.89  58.82   6.54  55.43  47.74  31.72  49.37  31.72  49.00  2.85 GHz  -N/A-
 GeoMean   0.3   0.0   1.7  97.9   0.0  2.9 10654.6 39546.5  0.0  0.0  0.0 113.82    6.87  58.60   6.54  54.88  47.72  31.72  49.37  31.72  49.00  2.83 GHz   0.00
  StdDev   0.1   0.0   0.6   0.7   0.0  0.8 5638.7 18958.0  0.0  0.0  0.0   9.83    0.63   4.80   0.05   7.84   1.32   0.45   0.52   0.45   0.00  0.28 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Minimum   0.2   0.0   0.8  95.6   0.0  2.0 8761.0 15213.0  0.0  0.0  0.0  97.83    6.54  42.34   6.43  37.70  45.00  31.00  48.00  31.00  49.00  2.16 GHz  -N/A-
 Maximum   0.7   0.0   3.7  98.9   0.1  7.0 33449.0 105085.0  0.0  0.0  0.0 141.13    9.46  66.30   6.79  76.60  50.00  32.00  50.00  32.00  49.00  3.15 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
Summary:
CPU: 114.24 Watts on average with standard deviation 9.83  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.

C-State    Resident      Count Latency 
C6          97.360%    2263186      92
C1E          0.515%     259765      10
C1           0.050%      64648       2
POLL         0.000%       1370       0
C0           2.075%

Histogram (of 57 power measurements)

  Range (Watts)   Count
 97.834 - 102.163    11 ######################
102.164 - 106.493     0 
106.494 - 110.823     6 ############
110.824 - 115.153     9 ##################
115.154 - 119.483    20 ########################################
119.484 - 123.813     7 ##############
123.814 - 128.143     0 
128.144 - 132.473     1 ##
132.474 - 136.803     0 
136.804 - 141.133     3 ######

Histogram (of 57 CPU utilization measurements)

Range (%CPU)  Count
1.062 - 1.398    11 ##########
1.399 - 1.735     0 
1.736 - 2.073     1 
2.074 - 2.410    41 ########################################
2.411 - 2.748     0 
2.749 - 3.085     0 
3.086 - 3.423     0 
3.424 - 3.760     1 
3.761 - 4.097     0 
4.098 - 4.435     3 ##

Histogram (of 57 CPU average frequencies)

Range (GHz)   Count
2.162 - 2.260     1 #
2.261 - 2.359     8 #############
2.360 - 2.458     2 ###
2.459 - 2.557     0 
2.558 - 2.656     1 #
2.657 - 2.755     4 ######
2.756 - 2.854     1 #
2.855 - 2.953     4 ######
2.954 - 3.052    24 ########################################
3.053 - 3.151    12 ####################

Histogram (of 57 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
45.000 - 45.499     2 ####
45.500 - 45.999    14 ###############################
46.000 - 46.499     0 
46.500 - 46.999     3 ######
47.000 - 47.499     0 
47.500 - 47.999    18 ########################################
48.000 - 48.499     0 
48.500 - 48.999    18 ########################################
49.000 - 49.499     0 
49.500 - 49.999     2 ####

Histogram (of 57 thermal zone mlx5_0000:19:00.1 readings)

 Range (°C)    Count
31.000 - 31.099    16 ###############
31.100 - 31.199     0 
31.200 - 31.299     0 
31.300 - 31.399     0 
31.400 - 31.499     0 
31.500 - 31.599     0 
31.600 - 31.699     0 
31.700 - 31.799     0 
31.800 - 31.899     0 
31.900 - 31.999    41 ########################################

Histogram (of 57 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
48.000 - 48.199     1 #
48.200 - 48.399     0 
48.400 - 48.599     0 
48.600 - 48.799     0 
48.800 - 48.999    34 ########################################
49.000 - 49.199     0 
49.200 - 49.399     0 
49.400 - 49.599     0 
49.600 - 49.799     0 
49.800 - 49.999    22 #########################

Histogram (of 57 thermal zone mlx5_0000:19:00.0 readings)

 Range (°C)    Count
31.000 - 31.099    16 ###############
31.100 - 31.199     0 
31.200 - 31.299     0 
31.300 - 31.399     0 
31.400 - 31.499     0 
31.500 - 31.599     0 
31.600 - 31.699     0 
31.700 - 31.799     0 
31.800 - 31.899     0 
31.900 - 31.999    41 ########################################

Range is zero, cannot produce histogram of thermal zone mlx5_0000:3b:00.0
