Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:50:07   0.2   0.0   0.9  98.9   0.0    2  12367  17743    0    0    0 101.98    6.62  55.12   6.54  46.85  45.00  32.00  48.00  32.00  49.00  2.64 GHz  -N/A-
03:50:08   0.3   0.0   1.4  98.3   0.0    2  11871  27098    0    0    0  97.94    6.60  55.97   6.48  41.97  45.00  32.00  48.00  32.00  49.00  2.37 GHz  -N/A-
03:50:09   0.2   0.0   0.9  98.9   0.0    2  12282  16275    0    0    0  97.45    6.58  53.72   6.47  43.73  44.00  32.00  48.00  32.00  49.00  2.29 GHz  -N/A-
03:50:10   0.2   0.0   0.8  98.9   0.0    2  11914  15822    0    0    0  97.76    6.60  52.36   6.45  45.41  44.00  32.00  48.00  32.00  49.00  2.33 GHz  -N/A-
03:50:12   0.2   0.0   0.8  98.9   0.0    2  12253  16607    0    0    0  98.97    6.64  58.73   6.50  40.24  44.00  32.00  48.00  32.00  49.00  2.32 GHz  -N/A-
03:50:13   0.3   0.0   0.8  98.9   0.0    2  12657  17574    0    0    0  98.23    6.62  54.14   6.50  44.09  44.00  32.00  48.00  32.00  49.00  2.30 GHz  -N/A-
03:50:14   0.2   0.0   0.8  98.9   0.0    2  12097  16386    0    0    0  98.05    6.61  52.09   6.49  45.96  44.00  32.00  48.00  32.00  49.00  2.23 GHz  -N/A-
03:50:15   0.3   0.0   0.8  98.9   0.0    2  11905  16117    0    0    0  98.08    6.57  47.65   6.44  50.42  45.00  32.00  48.00  32.00  49.00  2.29 GHz  -N/A-
03:50:16   0.2   0.0   0.8  98.9   0.0    2  11912  16347    0    0    0  98.67    6.52  60.18   6.46  38.49  44.00  32.00  48.00  32.00  49.00  2.28 GHz  -N/A-
03:50:17   0.2   0.0   0.9  98.9   0.0    2  12341  16668    0    0    0  98.64    6.61  50.66   6.45  47.98  45.00  32.00  48.00  32.00  49.00  2.37 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Average   0.2   0.0   0.9  98.9   0.0  2.0 12159.9 17663.7  0.0  0.0  0.0  98.58    6.60  54.06   6.48  44.52  44.40  32.00  48.00  32.00  49.00  2.34 GHz  -N/A-
 GeoMean   0.2   0.0   0.9  98.9   0.0  2.0 12157.4 17438.1  0.0  0.0  0.0  98.57    6.60  53.95   6.48  44.38  44.40  32.00  48.00  32.00  49.00  2.34 GHz   0.00
  StdDev   0.0   0.0   0.2   0.2   0.0  0.0  249.1 3197.0  0.0  0.0  0.0   1.21    0.03   3.52   0.03   3.42   0.49   0.00   0.00   0.00   0.00  0.11 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Minimum   0.2   0.0   0.8  98.3   0.0  2.0 11871.0 15822.0  0.0  0.0  0.0  97.45    6.52  47.65   6.44  38.49  44.00  32.00  48.00  32.00  49.00  2.23 GHz  -N/A-
 Maximum   0.3   0.0   1.4  98.9   0.0  2.0 12657.0 27098.0  0.0  0.0  0.0 101.98    6.64  60.18   6.54  50.42  45.00  32.00  48.00  32.00  49.00  2.64 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
Summary:
CPU:  98.58 Watts on average with standard deviation 1.21  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.

C-State    Resident      Count Latency 
C6          98.107%     181369      92
C1E          0.345%      20101      10
C1           0.017%       1779       2
POLL         0.000%        183       0
C0           1.531%

Histogram (of 10 power measurements)

  Range (Watts)   Count
 97.446 -  97.899     2 ####################
 97.900 -  98.352     4 ########################################
 98.353 -  98.805     2 ####################
 98.806 -  99.258     1 ##########
 99.259 -  99.712     0 
 99.713 - 100.165     0 
100.166 - 100.618     0 
100.619 - 101.072     0 
101.073 - 101.525     0 
