Running for 1000.0 seconds (1000 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:43:35   0.3   0.0   0.8  98.9   0.0    3  12554  18475    0    0    0 105.72    6.67  51.08   6.63  54.64  44.00  31.00  48.00  31.00  49.00  2.84 GHz  -N/A-
03:43:36   0.4   0.0   1.4  98.2   0.0    3  13479  46185    0    0    0 118.47    6.72  59.07   6.61  59.39  47.00  31.00  47.00  31.00  49.00  2.93 GHz  -N/A-
03:43:37   0.3   0.0   1.9  97.9   0.0    3   9616  44428    0    0    0 118.24    6.74  52.54   6.62  65.70  45.00  31.00  47.00  31.00  49.00  2.78 GHz  -N/A-
03:43:38   0.2   0.0   1.9  97.9   0.0    3   9025  53438    0    0    0 118.11    6.71  58.77   6.61  59.33  46.00  31.00  48.00  31.00  49.00  2.97 GHz  -N/A-
03:43:40   0.2   0.0   1.9  97.9   0.0    3   9035  41906    0    0    0 118.30    6.75  59.31   6.62  58.99  46.00  31.00  47.00  31.00  49.00  3.08 GHz  -N/A-
03:43:41   0.3   0.0   1.9  97.9   0.0    3   9107  44466    0    0    0 111.75    6.72  60.85   6.66  50.91  46.00  31.00  48.00  31.00  49.00  3.02 GHz  -N/A-
03:43:42   0.2   0.0   1.9  97.9   0.0    3   9400  42790    0    0    0 119.22    6.73  57.27   6.64  61.95  47.00  31.00  47.00  31.00  49.00  2.93 GHz  -N/A-
03:43:43   0.2   0.0   1.9  97.9   0.0    3   8959  49976    0    0    0 114.96    6.71  58.87   6.60  56.09  46.00  31.00  48.00  31.00  49.00  2.91 GHz  -N/A-
03:43:44   0.2   0.0   1.9  97.9   0.0    3   8950  43209    0    0    0 112.76    6.72  56.09   6.66  56.67  46.00  31.00  47.00  31.00  49.00  2.81 GHz  -N/A-
03:43:45   0.2   0.0   1.9  97.9   0.0    3   9099  44853    0    0    0 116.83    6.68  61.23   6.62  55.60  47.00  31.00  48.00  31.00  49.00  3.07 GHz  -N/A-
03:43:47   0.2   0.0   1.9  97.9   0.0    3   8950  47348    0    0    0 116.42    6.71  58.86   6.60  57.56  47.00  31.00  48.00  31.00  49.00  3.05 GHz  -N/A-
03:43:48   0.3   0.0   1.9  97.9   0.0    3   8911  44594    0    0    0 112.25    6.71  62.68   6.56  49.57  47.00  31.00  48.00  31.00  49.00  3.04 GHz  -N/A-
03:43:49   0.3   0.0   1.9  97.9   0.0    4   8938  41582    0    0    0 111.90    6.72  59.85   6.59  52.05  45.00  31.00  48.00  31.00  49.00  2.96 GHz  -N/A-
03:43:50   0.2   0.0   1.9  97.9   0.0    3   8930  43591    0    0    0 116.30    6.74  57.41   6.58  58.89  47.00  31.00  48.00  31.00  49.00  3.02 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:43:51   0.2   0.0   1.9  97.9   0.0    3   8915  47345    0    0    0 123.03    6.74  57.86   6.57  65.17  47.00  31.00  48.00  31.00  49.00  3.06 GHz  -N/A-
03:43:52   0.2   0.0   1.9  97.9   0.0    3   9026  55030    0    0    0 121.39    6.70  58.46   6.59  62.93  47.00  31.00  48.00  31.00  49.00  3.03 GHz  -N/A-
03:43:54   0.3   0.0   1.8  97.9   0.0    3   9135  49651    0    0    0 112.86    6.70  60.43   6.56  52.42  47.00  31.00  48.00  31.00  49.00  2.97 GHz  -N/A-
03:43:55   0.2   0.0   1.9  97.9   0.0    4   8815  42287    0    0    0 115.53    6.72  53.47   6.57  62.06  45.00  31.00  48.00  31.00  49.00  2.69 GHz  -N/A-
03:43:56   0.3   0.0   1.8  97.9   0.0    3   8831  47336    0    0    0 121.55    6.68  57.91   6.58  63.64  47.00  31.00  48.00  31.00  49.00  3.06 GHz  -N/A-
03:43:57   0.3   0.0   1.8  97.9   0.0    3   9284  53341    0    0    0 119.13    6.74  61.31   6.59  57.82  47.00  31.00  48.00  31.00  49.00  3.07 GHz  -N/A-
03:43:58   0.2   0.0   1.9  97.9   0.0    3   9030  40827    0    0    0 116.03    6.71  63.44   6.64  52.59  47.00  31.00  48.00  31.00  49.00  3.06 GHz  -N/A-
03:43:59   0.3   0.0   1.9  97.9   0.0    3   9197  39635    0    0    0 118.89    6.73  59.96   6.62  58.93  47.00  31.00  48.00  31.00  49.00  2.95 GHz  -N/A-
03:44:01   0.3   0.0   1.9  97.9   0.0    3   9141  43934    0    0    0 118.67    6.73  62.33   6.62  56.34  47.00  31.00  48.00  31.00  49.00  2.99 GHz  -N/A-
03:44:02   0.2   0.0   1.9  97.9   0.0    4   9010  45051    0    0    0 111.18    6.71  61.19   6.61  49.99  47.00  31.00  48.00  31.00  49.00  3.00 GHz  -N/A-
03:44:03   0.3   0.0   1.9  97.9   0.0    3   9086  37801    0    0    0 112.54    6.71  61.38   6.61  51.15  47.00  31.00  48.00  31.00  49.00  3.01 GHz  -N/A-
03:44:04   0.3   0.0   1.9  97.9   0.0    3   9077  38581    0    0    0 112.80    6.70  61.86   6.62  50.94  47.00  31.00  49.00  31.00  49.00  3.03 GHz  -N/A-
03:44:05   0.2   0.0   1.9  97.9   0.0    3   9166  40684    0    0    0 110.69    6.69  60.76   6.57  49.93  47.00  31.00  49.00  31.00  49.00  2.98 GHz  -N/A-
03:44:06   0.3   0.0   1.9  97.9   0.0    3   8894  39986    0    0    0 111.26    6.67  61.83   6.58  49.43  47.00  31.00  49.00  31.00  49.00  2.99 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:44:08   0.3   0.0   1.9  97.9   0.0    3   9052  40189    0    0    0 119.29    6.68  60.39   6.60  58.90  47.00  31.00  48.00  31.00  49.00  2.98 GHz  -N/A-
03:44:09   0.3   0.0   1.8  97.9   0.0    3   9344  46183    0    0    0 116.98    6.70  58.97   6.58  58.01  48.00  31.00  48.00  31.00  49.00  2.91 GHz  -N/A-
03:44:10   0.2   0.0   1.9  97.9   0.0    3   8893  46400    0    0    0 115.61    6.70  61.01   6.57  54.60  47.00  31.00  49.00  31.00  49.00  3.06 GHz  -N/A-
03:44:11   0.3   0.0   1.8  97.9   0.0    3   8825  40642    0    0    0 113.10    6.69  62.30   6.61  50.79  47.00  31.00  49.00  31.00  49.00  2.97 GHz  -N/A-
03:44:12   0.3   0.0   1.9  97.9   0.0    3   9060  40824    0    0    0 116.63    6.69  61.23   6.62  55.40  47.00  31.00  49.00  31.00  49.00  3.07 GHz  -N/A-
03:44:13   0.3   0.0   1.8  97.9   0.0    3   9012  49202    0    0    0 113.70    6.69  59.83   6.55  53.87  47.00  31.00  49.00  31.00  49.00  2.88 GHz  -N/A-
03:44:15   0.3   0.0   1.9  97.9   0.0    3   9026  47490    0    0    0 120.19    6.72  58.13   6.56  62.07  46.00  31.00  48.00  31.00  49.00  2.94 GHz  -N/A-
03:44:16   0.2   0.0   1.9  97.9   0.0    3   9069  53769    0    0    0 112.64    6.70  60.67   6.59  51.96  47.00  31.00  49.00  31.00  49.00  3.06 GHz  -N/A-
03:44:17   0.2   0.0   1.9  97.9   0.0    3   9115  43048    0    0    0 118.91    6.71  57.66   6.55  61.25  47.00  31.00  48.00  31.00  49.00  2.86 GHz  -N/A-
03:44:18   0.3   0.0   1.9  97.9   0.0    3   8907  48838    0    0    0 115.57    6.68  60.54   6.59  55.03  47.00  31.00  49.00  31.00  49.00  3.05 GHz  -N/A-
03:44:19   0.3   0.0   1.9  97.9   0.0    3   8937  40991    0    0    0 112.60    6.66  61.21   6.64  51.40  47.00  31.00  49.00  31.00  49.00  3.00 GHz  -N/A-
03:44:20   0.2   0.0   1.9  97.9   0.0    3   9200  39021    0    0    0 120.61    6.66  58.52   6.60  62.09  48.00  31.00  49.00  31.00  49.00  3.06 GHz  -N/A-
03:44:22   0.3   0.0   1.9  97.9   0.0    3   9076  47222    0    0    0 111.29    6.67  61.47   6.57  49.83  47.00  31.00  49.00  31.00  49.00  2.99 GHz  -N/A-
03:44:23   0.3   0.0   1.9  97.9   0.0    3   8758  38636    0    0    0 118.31    6.71  61.67   6.51  56.65  46.00  32.00  49.00  32.00  49.00  3.09 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk mlx5_0 x86_pk mlx5_0 mlx5_0  CPU Freq  GPU W
03:44:24   0.2   0.0   1.9  97.9   0.0    3   9061  42293    0    0    0 140.17    9.27  64.68   6.66  75.49  48.00  31.00  49.00  31.00  49.00  3.16 GHz  -N/A-
03:44:25   0.7   0.0   3.5  95.8   0.0    6  33098 101811    0    0    0 129.82    9.45  54.86   6.62  74.96  48.00  32.00  49.00  32.00  49.00  2.87 GHz  -N/A-
03:44:26   0.5   0.0   2.9  96.6   0.1    4  26548  80617    0    0    0 122.27    9.43  48.20   6.55  74.07  50.00  32.00  49.00  32.00  49.00  2.76 GHz  -N/A-
03:44:27   0.4   0.0   2.8  96.8   0.0    2  23508  59675    0    0    0 126.80    9.59  50.10   6.59  76.71  46.00  32.00  49.00  32.00  49.00  2.80 GHz  -N/A-
03:44:29   0.5   0.0   2.9  96.6   0.1    2  26564  70565    0    0    0  98.44    6.59  53.72   6.56  44.72  45.00  32.00  49.00  32.00  49.00  2.32 GHz  -N/A-
03:44:30   0.3   0.0   0.8  98.9   0.0    3  11587  16280    0    0    0  99.03    6.58  38.00   6.47  61.03  46.00  31.00  48.00  31.00  49.00  2.29 GHz  -N/A-
03:44:31   0.3   0.0   0.8  98.9   0.0    2  12051  16325    0    0    0  98.78    6.57  42.75   6.51  56.03  46.00  31.00  48.00  31.00  49.00  2.29 GHz  -N/A-
03:44:32   0.2   0.0   0.8  98.9   0.0    2  12112  16799    0    0    0  98.85    6.55  56.17   6.58  42.68  45.00  32.00  49.00  32.00  49.00  2.40 GHz  -N/A-
03:44:33   0.3   0.0   0.8  98.9   0.0    2  12567  16892    0    0    0  98.27    6.60  48.20   6.55  50.07  46.00  31.00  49.00  31.00  49.00  2.26 GHz  -N/A-
03:44:35   0.2   0.0   0.8  98.9   0.0    3  12061  17633    0    0    0  99.34    6.58  53.99   6.53  45.35  46.00  31.00  48.00  31.00  49.00  2.25 GHz  -N/A-
03:44:36   0.3   0.0   0.8  98.9   0.0    2  12022  17850    0    0    0  99.60    6.52  53.99   6.56  45.62  46.00  31.00  49.00  31.00  49.00  2.35 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Average   0.3   0.0   1.8  97.9   0.0  3.0 10924.8 43538.2  0.0  0.0  0.0 114.60    6.89  57.82   6.59  56.78  46.64  31.11  48.30  31.11  49.00  2.89 GHz  -N/A-
 GeoMean   0.3   0.0   1.7  97.9   0.0  3.0 10294.2 40827.5  0.0  0.0  0.0 114.31    6.86  57.56   6.59  56.31  46.63  31.11  48.30  31.11  49.00  2.88 GHz   0.00
  StdDev   0.1   0.0   0.5   0.6   0.0  0.6 4956.5 14723.8  0.0  0.0  0.0   8.05    0.73   5.09   0.04   7.47   0.95   0.32   0.63   0.32   0.00  0.24 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
 Minimum   0.2   0.0   0.8  95.8   0.0  2.0 8758.0 16280.0  0.0  0.0  0.0  98.27    6.52  38.00   6.47  42.68  44.00  31.00  47.00  31.00  49.00  2.25 GHz  -N/A-
 Maximum   0.7   0.0   3.5  98.9   0.1  6.0 33098.0 101811.0  0.0  0.0  0.0 140.17    9.59  64.68   6.66  76.71  50.00  32.00  49.00  32.00  49.00  3.16 GHz  -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ ------ ------ ------ ------ ------ --------- ------
Summary:
CPU: 114.60 Watts on average with standard deviation 8.05  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: dram, package-0, dram, package-1.
These readings do not cover all the hardware in this device.

C-State    Resident      Count Latency 
C6          97.330%    2133331      92
C1E          0.429%     192370      10
C1           0.049%      62992       2
POLL         0.000%       1247       0
C0           2.192%

Histogram (of 53 power measurements)

  Range (Watts)   Count
 98.269 - 102.458     7 ##############
102.459 - 106.649     1 ##
106.650 - 110.839     1 ##
110.840 - 115.029    15 ###############################
115.030 - 119.219    19 ########################################
119.220 - 123.409     7 ##############
123.410 - 127.599     1 ##
127.600 - 131.789     1 ##
131.790 - 135.980     0 
135.981 - 140.170     1 ##

Histogram (of 53 CPU utilization measurements)

Range (%CPU)  Count
1.061 - 1.376     7 ######
1.377 - 1.691     0 
1.692 - 2.007     1 
2.008 - 2.323    41 ########################################
2.324 - 2.639     0 
2.640 - 2.955     0 
2.956 - 3.271     1 
3.272 - 3.587     2 #
3.588 - 3.903     0 
3.904 - 4.219     1 

Histogram (of 53 CPU average frequencies)

Range (GHz)   Count
2.253 - 2.342     5 ########
2.343 - 2.433     2 ###
2.434 - 2.523     0 
2.524 - 2.614     0 
2.615 - 2.704     1 #
2.705 - 2.794     2 ###
2.795 - 2.885     6 ##########
2.886 - 2.975    10 #################
2.976 - 3.066    23 ########################################
3.067 - 3.156     4 ######

Histogram (of 53 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
44.000 - 44.599     1 #
44.600 - 45.199     5 ######
45.200 - 45.799     0 
45.800 - 46.399    13 #################
46.400 - 46.999    29 ########################################
47.000 - 47.599     0 
47.600 - 48.199     4 #####
48.200 - 48.799     0 
48.800 - 49.399     0 
49.400 - 49.999     1 #

Histogram (of 53 thermal zone mlx5_0000:19:00.1 readings)

 Range (°C)    Count
31.000 - 31.099    47 ########################################
31.100 - 31.199     0 
31.200 - 31.299     0 
31.300 - 31.399     0 
31.400 - 31.499     0 
31.500 - 31.599     0 
31.600 - 31.699     0 
31.700 - 31.799     0 
31.800 - 31.899     0 
31.900 - 31.999     6 #####

Histogram (of 53 thermal zone x86_pkg_temp readings)

 Range (°C)    Count
47.000 - 47.199     5 #######
47.200 - 47.399     0 
47.400 - 47.599     0 
47.600 - 47.799     0 
47.800 - 47.999    27 ########################################
48.000 - 48.199     0 
48.200 - 48.399     0 
48.400 - 48.599     0 
48.600 - 48.799     0 
48.800 - 48.999    21 ###############################

Histogram (of 53 thermal zone mlx5_0000:19:00.0 readings)

 Range (°C)    Count
31.000 - 31.099    47 ########################################
31.100 - 31.199     0 
31.200 - 31.299     0 
31.300 - 31.399     0 
31.400 - 31.499     0 
31.500 - 31.599     0 
31.600 - 31.699     0 
31.700 - 31.799     0 
31.800 - 31.899     0 
31.900 - 31.999     6 #####

Range is zero, cannot produce histogram of thermal zone mlx5_0000:3b:00.0
